28	1	0
40	1	0
64	1	0
103	1	0
123	1	0
230	1	0
366	1	0
416	1	0
489	1	0
25	2	0
48	2	0
129	2	0
131	2	0
136	2	0
166	2	0
228	2	0
234	2	0
274	2	0
279	2	0
285	2	0
323	2	0
346	2	0
350	2	0
378	2	0
381	2	0
415	2	0
455	2	0
485	2	0
16	3	0
100	3	0
113	3	0
150	3	0
159	3	0
167	3	0
200	3	0
228	3	0
277	3	0
314	3	0
328	3	0
388	3	0
401	3	0
404	3	0
405	3	0
491	3	0
93	4	0
159	4	0
162	4	0
185	4	0
297	4	0
306	4	0
445	4	0
476	4	0
483	4	0
16	5	0
25	5	0
59	5	0
69	5	0
125	5	0
126	5	0
198	5	0
232	5	0
241	5	0
252	5	0
256	5	0
298	5	0
328	5	0
335	5	0
339	5	0
375	5	0
408	5	0
422	5	0
78	6	0
79	6	0
82	6	0
128	6	0
197	6	0
216	6	0
224	6	0
232	6	0
237	6	0
277	6	0
331	6	0
391	6	0
408	6	0
459	6	0
464	6	0
21	7	0
87	7	0
164	7	0
293	7	0
298	7	0
306	7	0
317	7	0
328	7	0
341	7	0
461	7	0
483	7	0
4	8	0
40	8	0
50	8	0
113	8	0
123	8	0
137	8	0
145	8	0
170	8	0
172	8	0
200	8	0
282	8	0
291	8	0
336	8	0
365	8	0
389	8	0
417	8	0
486	8	0
26	9	0
29	9	0
60	9	0
83	9	0
120	9	0
158	9	0
255	9	0
343	9	0
397	9	0
431	9	0
455	9	0
62	10	0
119	10	0
234	10	0
324	10	0
404	10	0
405	10	0
463	10	0
464	10	0
475	10	0
50	11	0
68	11	0
78	11	0
210	11	0
269	11	0
283	11	0
392	11	0
476	11	0
482	11	0
21	12	0
116	12	0
158	12	0
223	12	0
224	12	0
227	12	0
249	12	0
252	12	0
276	12	0
321	12	0
333	12	0
347	12	0
365	12	0
403	12	0
426	12	0
437	12	0
447	12	0
466	12	0
38	13	0
56	13	0
69	13	0
93	13	0
97	13	0
116	13	0
168	13	0
206	13	0
242	13	0
332	13	0
409	13	0
411	13	0
452	13	0
483	13	0
486	13	0
487	13	0
75	14	0
95	14	0
139	14	0
190	14	0
197	14	0
198	14	0
221	14	0
230	14	0
231	14	0
233	14	0
253	14	0
258	14	0
275	14	0
283	14	0
293	14	0
296	14	0
300	14	0
413	14	0
457	14	0
13	15	0
14	15	0
21	15	0
81	15	0
184	15	0
192	15	0
202	15	0
221	15	0
231	15	0
297	15	0
389	15	0
85	16	0
96	16	0
171	16	0
212	16	0
265	16	0
395	16	0
439	16	0
479	16	0
51	17	0
60	17	0
111	17	0
118	17	0
211	17	0
266	17	0
306	17	0
320	17	0
385	17	0
403	17	0
412	17	0
447	17	0
480	17	0
12	18	0
13	18	0
41	18	0
49	18	0
65	18	0
133	18	0
139	18	0
288	18	0
317	18	0
331	18	0
380	18	0
433	18	0
443	18	0
455	18	0
469	18	0
480	18	0
16	19	0
89	19	0
107	19	0
133	19	0
144	19	0
194	19	0
224	19	0
246	19	0
254	19	0
279	19	0
290	19	0
302	19	0
428	19	0
430	19	0
443	19	0
444	19	0
25	20	0
49	20	0
86	20	0
105	20	0
144	20	0
200	20	0
219	20	0
228	20	0
251	20	0
319	20	0
345	20	0
368	20	0
372	20	0
395	20	0
400	20	0
406	20	0
481	20	0
490	20	0
1	21	0
39	21	0
71	21	0
91	21	0
97	21	0
195	21	0
209	21	0
257	21	0
271	21	0
420	21	0
439	21	0
460	21	0
22	22	0
76	22	0
115	22	0
125	22	0
149	22	0
161	22	0
165	22	0
179	22	0
204	22	0
260	22	0
354	22	0
365	22	0
446	22	0
492	22	0
495	22	0
7	23	0
19	23	0
36	23	0
37	23	0
43	23	0
45	23	0
90	23	0
93	23	0
136	23	0
145	23	0
176	23	0
218	23	0
234	23	0
251	23	0
256	23	0
296	23	0
305	23	0
359	23	0
360	23	0
362	23	0
369	23	0
414	23	0
480	23	0
488	23	0
31	24	0
54	24	0
84	24	0
95	24	0
134	24	0
157	24	0
159	24	0
184	24	0
196	24	0
199	24	0
250	24	0
292	24	0
297	24	0
310	24	0
342	24	0
360	24	0
466	24	0
68	25	0
113	25	0
167	25	0
183	25	0
184	25	0
199	25	0
262	25	0
268	25	0
278	25	0
306	25	0
449	25	0
484	25	0
489	25	0
13	26	0
34	26	0
37	26	0
63	26	0
69	26	0
132	26	0
147	26	0
198	26	0
279	26	0
300	26	0
323	26	0
481	26	0
7	27	0
25	27	0
66	27	0
67	27	0
69	27	0
112	27	0
147	27	0
148	27	0
193	27	0
209	27	0
265	27	0
312	27	0
314	27	0
321	27	0
339	27	0
369	27	0
462	27	0
465	27	0
480	27	0
16	28	0
52	28	0
57	28	0
105	28	0
156	28	0
165	28	0
181	28	0
195	28	0
208	28	0
253	28	0
254	28	0
275	28	0
290	28	0
296	28	0
316	28	0
339	28	0
356	28	0
422	28	0
423	28	0
431	28	0
454	28	0
484	28	0
488	28	0
492	28	0
5	29	0
14	29	0
19	29	0
35	29	0
72	29	0
91	29	0
195	29	0
219	29	0
226	29	0
238	29	0
276	29	0
369	29	0
383	29	0
396	29	0
446	29	0
464	29	0
474	29	0
483	29	0
7	30	0
38	30	0
70	30	0
78	30	0
220	30	0
345	30	0
436	30	0
454	30	0
15	31	0
21	31	0
31	31	0
80	31	0
81	31	0
83	31	0
104	31	0
148	31	0
178	31	0
216	31	0
217	31	0
338	31	0
349	31	0
366	31	0
409	31	0
487	31	0
1	32	0
37	32	0
98	32	0
169	32	0
170	32	0
174	32	0
256	32	0
274	32	0
284	32	0
288	32	0
300	32	0
318	32	0
341	32	0
442	32	0
78	33	0
86	33	0
91	33	0
99	33	0
188	33	0
324	33	0
341	33	0
400	33	0
472	33	0
9	34	0
10	34	0
32	34	0
104	34	0
126	34	0
161	34	0
163	34	0
211	34	0
224	34	0
295	34	0
301	34	0
310	34	0
334	34	0
337	34	0
439	34	0
456	34	0
96	35	0
103	35	0
104	35	0
112	35	0
151	35	0
176	35	0
177	35	0
192	35	0
209	35	0
215	35	0
223	35	0
225	35	0
236	35	0
249	35	0
260	35	0
289	35	0
294	35	0
300	35	0
313	35	0
316	35	0
352	35	0
364	35	0
404	35	0
409	35	0
2	36	0
49	36	0
60	36	0
150	36	0
164	36	0
207	36	0
263	36	0
277	36	0
295	36	0
369	36	0
466	36	0
476	36	0
490	36	0
31	37	0
36	37	0
84	37	0
257	37	0
287	37	0
337	37	0
360	37	0
495	37	0
207	38	0
236	38	0
245	38	0
282	38	0
304	38	0
395	38	0
30	39	0
56	39	0
95	39	0
129	39	0
150	39	0
231	39	0
248	39	0
298	39	0
338	39	0
350	39	0
392	39	0
461	39	0
462	39	0
35	40	0
45	40	0
61	40	0
69	40	0
96	40	0
182	40	0
225	40	0
278	40	0
302	40	0
305	40	0
317	40	0
356	40	0
447	40	0
12	41	0
141	41	0
210	41	0
252	41	0
347	41	0
369	41	0
23	42	0
60	42	0
170	42	0
208	42	0
222	42	0
225	42	0
245	42	0
253	42	0
260	42	0
323	42	0
354	42	0
405	42	0
434	42	0
445	42	0
462	42	0
486	42	0
492	42	0
16	43	0
78	43	0
188	43	0
216	43	0
254	43	0
260	43	0
283	43	0
314	43	0
355	43	0
380	43	0
395	43	0
441	43	0
475	43	0
100	44	0
185	44	0
192	44	0
246	44	0
285	44	0
322	44	0
352	44	0
359	44	0
374	44	0
405	44	0
434	44	0
70	45	0
76	45	0
93	45	0
154	45	0
161	45	0
172	45	0
187	45	0
210	45	0
230	45	0
232	45	0
251	45	0
356	45	0
380	45	0
416	45	0
445	45	0
5	46	0
9	46	0
40	46	0
53	46	0
110	46	0
163	46	0
174	46	0
186	46	0
219	46	0
304	46	0
306	46	0
311	46	0
338	46	0
448	46	0
486	46	0
490	46	0
106	47	0
116	47	0
138	47	0
211	47	0
230	47	0
284	47	0
295	47	0
323	47	0
395	47	0
463	47	0
484	47	0
11	48	0
77	48	0
113	48	0
138	48	0
156	48	0
212	48	0
229	48	0
288	48	0
291	48	0
317	48	0
337	48	0
338	48	0
351	48	0
368	48	0
439	48	0
478	48	0
9	49	0
89	49	0
154	49	0
203	49	0
213	49	0
225	49	0
261	49	0
332	49	0
364	49	0
404	49	0
473	49	0
112	50	0
294	50	0
295	50	0
299	50	0
302	50	0
351	50	0
391	50	0
490	50	0
9	51	0
73	51	0
129	51	0
137	51	0
146	51	0
